name,src,create_company,report_company,prov,year,price
结核菌素纯蛋白衍生物（诊断用品） 注射剂,国产, 北京祥瑞生物制品有限公司, 北京祥瑞生物制品有限公司,青海省,2017,0
重组乙型肝炎疫苗（汉逊酵母） 注射剂,国产, 华兰生物疫苗有限公司, 华兰生物疫苗有限公司,青海省,2017,0
水痘减毒活疫苗 注射剂,国产, 长春百克生物科技股份公司, 长春百克生物科技股份公司,青海省,2017,0
水痘减毒活疫苗（预充式） 注射剂,国产, 长春百克生物科技股份公司, 长春百克生物科技股份公司,青海省,2017,0
人用狂犬病疫苗（Vero细胞） 注射剂,国产, 吉林迈丰生物药业有限公司, 吉林迈丰生物药业有限公司,青海省,2017,0
静注人免疫球蛋白（pH4） 注射剂,国产, 江西博雅生物制药股份有限公司, 江西博雅生物制药股份有限公司,青海省,2017,0
静注人免疫球蛋白（pH4） 注射剂,国产, 江西博雅生物制药股份有限公司, 江西博雅生物制药股份有限公司,青海省,2017,0
肠道病毒71型灭活疫苗（人二倍体细胞） 注射剂,国产, 中国医学科学院医学生物学研究所, 中国医学科学院医学生物学研究所,青海省,2017,0
肠道病毒71型灭活疫苗（预充式） 注射剂,国产, 中国医学科学院医学生物学研究所, 中国医学科学院医学生物学研究所,青海省,2017,0
冻干甲型肝炎减毒活疫苗 注射剂（冻干）,国产, 中国医学科学院医学生物学研究所, 中国医学科学院医学生物学研究所,青海省,2017,0
ACYW135群脑膜炎球菌多糖疫苗 注射剂（冻干）,国产, 成都康华生物制品有限公司, 成都康华生物制品有限公司,青海省,2017,0
冻干人用狂犬病疫苗（人二倍体细胞） 注射剂（冻干）,国产, 成都康华生物制品有限公司, 成都康华生物制品有限公司,青海省,2017,0
破伤风人免疫球蛋白（治疗用品） 注射剂,国产, 广东双林生物制药有限公司, 广东双林生物制药有限公司,青海省,2017,0
静注人免疫球蛋白（pH4） 注射剂,国产, 江西博雅生物制药股份有限公司, 江西博雅生物制药股份有限公司,青海省,2017,0
静注人免疫球蛋白（pH4） 注射剂,国产, 江西博雅生物制药股份有限公司, 江西博雅生物制药股份有限公司,青海省,2017,0
狂犬病人免疫球蛋白（治疗用品） 注射剂,国产, 江西博雅生物制药股份有限公司, 江西博雅生物制药股份有限公司,青海省,2017,0
人用狂犬病疫苗（地鼠肾细胞） 注射剂,国产, 中科生物制药股份有限公司, 中科生物制药股份有限公司,青海省,2017,0
肠道病毒71型灭活疫苗（人二倍体细胞） 注射剂,国产, 中国医学科学院医学生物学研究所, 中国医学科学院医学生物学研究所,青海省,2017,0
肠道病毒71型灭活疫苗（预充式） 注射剂,国产, 中国医学科学院医学生物学研究所, 中国医学科学院医学生物学研究所,青海省,2017,0
冻干甲型肝炎减毒活疫苗 注射剂（冻干）,国产, 中国医学科学院医学生物学研究所, 中国医学科学院医学生物学研究所,青海省,2017,0
重组乙型肝炎疫苗（汉逊酵母） 注射剂,国产, 大连汉信生物制药有限公司, 大连汉信生物制药有限公司,青海省,2017,0
重组乙型肝炎疫苗（汉逊酵母） 注射剂,国产, 大连汉信生物制药有限公司, 大连汉信生物制药有限公司,青海省,2017,0
重组乙型肝炎疫苗（汉逊酵母）（预充式） 注射剂,国产, 大连汉信生物制药有限公司, 大连汉信生物制药有限公司,青海省,2017,0
重组乙型肝炎疫苗（汉逊酵母）（预充式） 注射剂,国产, 大连汉信生物制药有限公司, 大连汉信生物制药有限公司,青海省,2017,0
