name,src,create_company,report_company,prov,year,price
流感病毒裂解疫苗（孕妇不可用）,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,黑龙江省,2018,49.0
重组乙型肝炎疫苗（汉逊酵母）,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,黑龙江省,2018,114.0
重组乙型肝炎疫苗（汉逊酵母）,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,黑龙江省,2018,123.0
甲型肝炎灭活疫苗,国产,江苏康淮生物科技有限公司,江苏康淮生物科技有限公司,黑龙江省,2018,80.0
甲型肝炎灭活疫苗,国产,江苏康淮生物科技有限公司,江苏康淮生物科技有限公司,黑龙江省,2018,90.0
甲型肝炎灭活疫苗,国产,江苏康淮生物科技有限公司,江苏康淮生物科技有限公司,黑龙江省,2018,100.0
甲型肝炎灭活疫苗,国产,江苏康淮生物科技有限公司,江苏康淮生物科技有限公司,黑龙江省,2018,110.0
狂犬病人免疫球蛋白,国产,博雅生物制药股份有限公司,博雅生物制药股份有限公司,黑龙江省,2018,180.0
腮腺炎减毒活疫苗,国产,科兴（大连）疫苗技术有限公司,科兴（大连）疫苗技术有限公司,黑龙江省,2018,44.0
13价肺炎球菌多糖结合疫苗,进口,科园信海（北京）医疗用品贸易有限公司,科园信海（北京）医疗用品贸易有限公司,黑龙江省,2018,698.0
人乳头瘤病毒吸附疫苗,进口,科园信海（北京）医疗用品贸易有限公司,科园信海（北京）医疗用品贸易有限公司,黑龙江省,2018,580.0
人用狂犬病疫苗（鸡胚细胞）,进口,科园信海（北京）医疗用品贸易有限公司,科园信海（北京）医疗用品贸易有限公司,黑龙江省,2018,788.0
b型流感嗜血杆菌结合疫苗,国产,兰州生物制品研究所有限责任公司,兰州生物制品研究所有限责任公司,黑龙江省,2018,68.0
口服轮状病毒活疫苗,国产,兰州生物制品研究所有限责任公司,兰州生物制品研究所有限责任公司,黑龙江省,2018,172.0
人用狂犬病疫苗（Vero细胞）,国产,辽宁成大生物股份有限公司,辽宁成大生物股份有限公司,黑龙江省,2018,168.36
人用狂犬病疫苗（Vero细胞）,国产,辽宁成大生物股份有限公司,辽宁成大生物股份有限公司,黑龙江省,2018,260.0
乙型脑炎灭活疫苗,国产,辽宁成大生物股份有限公司,辽宁成大生物股份有限公司,黑龙江省,2018,69.0
A群C群脑膜炎球菌多糖结合疫苗,国产,罗益（无锡）生物制药有限公司,罗益（无锡）生物制药有限公司,黑龙江省,2018,115.0
双价肾综合征出血热灭活疫苗（Vero细胞）,国产,罗益（无锡）生物制药有限公司,罗益（无锡）生物制药有限公司,黑龙江省,2018,44.0
重组戊型肝炎疫苗,国产,厦门万泰沧海生物技术有限公司,厦门万泰沧海生物技术有限公司,黑龙江省,2018,160.0
重组乙型肝炎疫苗（酿酒酵母）,进口,浙江天元生物药业有限公司,浙江天元生物药业有限公司,黑龙江省,2018,234.0
重组乙型肝炎疫苗（酿酒酵母）,进口,浙江天元生物药业有限公司,浙江天元生物药业有限公司,黑龙江省,2018,264.0
重组乙型肝炎疫苗（酿酒酵母）,进口,上海葛兰素史克生物制品有限公司,上海葛兰素史克生物制品有限公司,黑龙江省,2018,216.0
流感病毒裂解疫苗,国产,上海生物制品研究所有限责任公司,上海生物制品研究所有限责任公司,黑龙江省,2018,31.0
流感病毒裂解疫苗（孕妇不可用）,国产,上海生物制品研究所有限责任公司,上海生物制品研究所有限责任公司,黑龙江省,2018,53.0
麻腮风联合减毒活疫苗,国产,上海生物制品研究所有限责任公司,上海生物制品研究所有限责任公司,黑龙江省,2018,76.0
麻疹腮腺炎联合减毒活疫苗,国产,上海生物制品研究所有限责任公司,上海生物制品研究所有限责任公司,黑龙江省,2018,68.0
水痘减毒活疫苗,国产,上海生物制品研究所有限责任公司,上海生物制品研究所有限责任公司,黑龙江省,2018,136.0
重组乙型肝炎疫苗（酿酒酵母）,国产,深圳康泰生物制品股份有限公司,深圳康泰生物制品股份有限公司,黑龙江省,2018,225.0
重组乙型肝炎疫苗（酿酒酵母）,国产,深圳康泰生物制品股份有限公司,深圳康泰生物制品股份有限公司,黑龙江省,2018,75.0
重组乙型肝炎疫苗（酿酒酵母）,国产,深圳康泰生物制品股份有限公司,深圳康泰生物制品股份有限公司,黑龙江省,2018,210.0
重组乙型肝炎疫苗（酿酒酵母）,国产,深圳康泰生物制品股份有限公司,深圳康泰生物制品股份有限公司,黑龙江省,2018,135.0
b型流感嗜血杆菌结合疫苗,进口,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,黑龙江省,2018,105.0
流感病毒裂解疫苗,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,黑龙江省,2018,41.0
流感病毒裂解疫苗（孕妇可用）,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,黑龙江省,2018,58.0
吸附无细胞百白破灭活脊髓灰质炎和b型流感嗜血杆菌（结合）联合疫苗,进口,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,黑龙江省,2018,599.0
